Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,mouse_7.started,Confirm.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,38,26,3636,6,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,38,27,3637,43,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,38,28,3638,54,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,38,29,3639,83,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,38,30,3640,78,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,38,31,3641,22,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,38,32,3642,71,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,38,33,3643,51,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,38,34,3644,50,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,38,35,3645,74,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,38,36,3646,80,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,38,37,3647,17,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,38,38,3648,86,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,38,39,3649,35,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,38,40,3650,61,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,38,41,3651,68,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,38,42,3652,11,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,38,43,3653,30,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,38,44,3654,32,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,38,45,3655,12,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,38,46,3656,37,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,38,47,3657,31,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,38,48,3658,2,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,38,49,3659,39,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,38,50,3660,70,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,38,51,3661,73,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,38,52,3662,92,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,38,53,3663,91,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,38,54,3664,0,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,38,55,3665,84,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,38,56,3666,67,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,38,57,3667,23,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,38,58,3668,62,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,38,59,3669,58,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,38,60,3670,52,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,38,61,3671,75,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,38,62,3672,49,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,38,63,3673,29,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,38,64,3674,55,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,38,65,3675,1,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,38,66,3676,90,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,38,67,3677,33,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,38,68,3678,3,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,38,69,3679,56,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,38,70,3680,82,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,38,71,3681,21,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,38,72,3682,41,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,38,73,3683,46,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,38,74,3684,25,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,38,75,3685,16,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,38,76,3686,89,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,38,77,3687,64,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,38,78,3688,14,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,38,79,3689,88,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,38,80,3690,66,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,38,81,3691,57,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,38,82,3692,28,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,38,83,3693,45,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,38,84,3694,27,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,38,85,3695,34,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,38,86,3696,93,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,38,87,3697,59,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,38,88,3698,36,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,38,89,3699,24,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,38,90,3700,48,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,38,91,3701,94,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,38,92,3702,44,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,38,93,3703,15,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,38,94,3704,26,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,39,0,3705,17,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,39,1,3706,78,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,39,2,3707,86,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,39,3,3708,43,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,39,4,3709,20,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,39,5,3710,93,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,39,6,3711,58,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,39,7,3712,80,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,39,8,3713,83,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,39,9,3714,19,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,39,10,3715,76,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,39,11,3716,60,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,39,12,3717,6,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,39,13,3718,56,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,39,14,3719,75,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,39,15,3720,90,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,39,16,3721,45,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,39,17,3722,63,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,39,18,3723,1,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,39,19,3724,38,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,39,20,3725,85,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,39,21,3726,81,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,39,22,3727,23,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,39,23,3728,32,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,39,24,3729,72,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,39,25,3730,39,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,39,26,3731,3,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,39,27,3732,66,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,39,28,3733,46,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,39,29,3734,0,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,39,30,3735,16,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,39,31,3736,94,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,39,32,3737,31,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,39,33,3738,36,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,39,34,3739,54,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,39,35,3740,29,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,39,36,3741,91,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,39,37,3742,51,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,39,38,3743,24,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,39,39,3744,30,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,39,40,3745,55,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,39,41,3746,87,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,39,42,3747,14,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,39,43,3748,27,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,39,44,3749,10,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,39,45,3750,52,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,39,46,3751,13,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,39,47,3752,79,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,39,48,3753,84,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,39,49,3754,59,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,39,50,3755,11,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,39,51,3756,74,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,39,52,3757,40,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,39,53,3758,65,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,39,54,3759,18,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,39,55,3760,48,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,39,56,3761,37,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,39,57,3762,22,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,39,58,3763,68,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
