Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,Confirm.started,mouse_7.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,58,22,5532,62,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,58,23,5533,50,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,58,24,5534,22,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,58,25,5535,3,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,58,26,5536,88,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,58,27,5537,31,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,58,28,5538,69,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,58,29,5539,53,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,58,30,5540,66,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,58,31,5541,38,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,58,32,5542,45,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,58,33,5543,83,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,58,34,5544,71,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,58,35,5545,48,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,58,36,5546,65,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,58,37,5547,54,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,58,38,5548,81,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,58,39,5549,7,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,58,40,5550,90,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,58,41,5551,19,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,58,42,5552,11,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,58,43,5553,47,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,58,44,5554,18,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,58,45,5555,52,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,58,46,5556,8,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,58,47,5557,46,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,58,48,5558,37,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,58,49,5559,61,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,58,50,5560,23,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,58,51,5561,82,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,58,52,5562,74,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,58,53,5563,86,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,58,54,5564,27,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,58,55,5565,60,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,58,56,5566,16,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,58,57,5567,57,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,58,58,5568,87,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,58,59,5569,43,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,58,60,5570,25,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,58,61,5571,72,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,58,62,5572,84,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,58,63,5573,5,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,58,64,5574,80,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,58,65,5575,59,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,58,66,5576,33,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,58,67,5577,85,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,58,68,5578,39,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,58,69,5579,94,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,58,70,5580,41,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,58,71,5581,0,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,58,72,5582,32,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,58,73,5583,93,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,58,74,5584,36,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,58,75,5585,12,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,58,76,5586,55,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,58,77,5587,15,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,58,78,5588,17,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,58,79,5589,35,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,58,80,5590,68,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,58,81,5591,26,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,58,82,5592,70,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,58,83,5593,4,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,58,84,5594,30,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,58,85,5595,79,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,58,86,5596,9,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,58,87,5597,56,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,58,88,5598,10,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,58,89,5599,58,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,58,90,5600,77,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,58,91,5601,2,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,58,92,5602,6,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,58,93,5603,44,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,58,94,5604,67,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,59,0,5605,57,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,59,1,5606,22,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,59,2,5607,71,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,59,3,5608,21,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,59,4,5609,3,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,59,5,5610,43,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,59,6,5611,8,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,59,7,5612,4,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,59,8,5613,73,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,59,9,5614,85,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,59,10,5615,44,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,59,11,5616,38,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,59,12,5617,48,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,59,13,5618,94,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,59,14,5619,70,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,59,15,5620,56,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,59,16,5621,25,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,59,17,5622,12,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,59,18,5623,64,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,59,19,5624,30,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,59,20,5625,60,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,59,21,5626,59,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,59,22,5627,27,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,59,23,5628,65,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,59,24,5629,41,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,59,25,5630,0,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,59,26,5631,28,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,59,27,5632,45,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,59,28,5633,11,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,59,29,5634,36,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,59,30,5635,52,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,59,31,5636,49,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,59,32,5637,77,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,59,33,5638,19,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,59,34,5639,26,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,59,35,5640,54,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,59,36,5641,75,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,59,37,5642,87,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,59,38,5643,47,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,59,39,5644,84,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,59,40,5645,78,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,59,41,5646,80,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,59,42,5647,37,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,59,43,5648,31,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,59,44,5649,17,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,59,45,5650,16,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,59,46,5651,23,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,59,47,5652,24,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,59,48,5653,72,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,59,49,5654,92,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,59,50,5655,32,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,59,51,5656,6,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,59,52,5657,51,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,59,53,5658,90,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,59,54,5659,61,,,,,,,,,,,,2023-04-07_19h51.49.465,FaceAttractiveness,2022.2.5,144.75299346898925,
