Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,mouse_7.started,Confirm.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,37,82,3597,77,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,37,83,3598,24,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,37,84,3599,22,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,37,85,3600,13,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,37,86,3601,66,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,37,87,3602,90,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,37,88,3603,7,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,37,89,3604,23,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,37,90,3605,93,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,37,91,3606,92,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,37,92,3607,6,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,37,93,3608,82,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,37,94,3609,53,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,38,0,3610,15,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,38,1,3611,29,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,38,2,3612,44,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,38,3,3613,69,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,38,4,3614,17,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,38,5,3615,8,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,38,6,3616,22,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,38,7,3617,12,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,38,8,3618,34,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,38,9,3619,52,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,38,10,3620,16,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,38,11,3621,18,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,38,12,3622,57,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,38,13,3623,61,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,38,14,3624,54,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,38,15,3625,80,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,38,16,3626,38,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,38,17,3627,32,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,38,18,3628,59,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,38,19,3629,88,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,38,20,3630,58,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,38,21,3631,20,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,38,22,3632,75,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,38,23,3633,36,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,38,24,3634,78,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,38,25,3635,46,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,38,26,3636,27,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,38,27,3637,72,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,38,28,3638,6,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,38,29,3639,28,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,38,30,3640,47,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,38,31,3641,63,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,38,32,3642,82,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,38,33,3643,70,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,38,34,3644,9,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,38,35,3645,26,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,38,36,3646,24,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,38,37,3647,37,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,38,38,3648,14,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,38,39,3649,7,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,38,40,3650,10,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,38,41,3651,5,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,38,42,3652,93,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,38,43,3653,3,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,38,44,3654,49,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,38,45,3655,21,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,38,46,3656,0,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,38,47,3657,87,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,38,48,3658,13,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,38,49,3659,91,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,38,50,3660,4,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,38,51,3661,68,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,38,52,3662,74,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,38,53,3663,83,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,38,54,3664,67,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,38,55,3665,40,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,38,56,3666,42,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,38,57,3667,2,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,38,58,3668,60,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,38,59,3669,90,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,38,60,3670,77,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,38,61,3671,66,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,38,62,3672,41,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,38,63,3673,81,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,38,64,3674,53,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,38,65,3675,85,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,38,66,3676,39,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,38,67,3677,25,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,38,68,3678,56,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,38,69,3679,71,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,38,70,3680,79,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,38,71,3681,76,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,38,72,3682,51,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,38,73,3683,33,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,38,74,3684,65,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,38,75,3685,45,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,38,76,3686,43,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,38,77,3687,23,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,38,78,3688,11,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,38,79,3689,35,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,38,80,3690,64,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,38,81,3691,30,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,38,82,3692,84,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,38,83,3693,55,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,38,84,3694,1,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,38,85,3695,86,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,38,86,3696,73,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,38,87,3697,48,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,38,88,3698,94,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,38,89,3699,89,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,38,90,3700,31,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,38,91,3701,19,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,38,92,3702,62,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,38,93,3703,92,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,38,94,3704,50,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,39,0,3705,79,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,39,1,3706,78,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,39,2,3707,51,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,39,3,3708,57,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,39,4,3709,6,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,39,5,3710,44,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,39,6,3711,21,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,39,7,3712,31,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,39,8,3713,53,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,39,9,3714,15,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,39,10,3715,5,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,39,11,3716,73,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,39,12,3717,20,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,39,13,3718,64,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,39,14,3719,58,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,39,15,3720,71,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,39,16,3721,22,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,39,17,3722,34,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,39,18,3723,88,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,39,19,3724,37,,,,,,,,,,,,2023-04-07_19h44.24.213,FaceAttractiveness,2022.2.5,143.67238097695653,
