Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,Confirm.started,mouse_7.started,slider_trustworthy.response,slider_trustworthy.rt,slider_aggressive.response,slider_aggressive.rt,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,mouse_7.clicked_name,EndText.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,44,46,4226,45,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,44,47,4227,16,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,44,48,4228,81,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,44,49,4229,83,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,44,50,4230,71,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,44,51,4231,0,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,44,52,4232,19,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,44,53,4233,15,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,44,54,4234,56,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,44,55,4235,84,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,44,56,4236,41,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,44,57,4237,18,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,44,58,4238,38,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,44,59,4239,80,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,44,60,4240,58,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,44,61,4241,66,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,44,62,4242,37,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,44,63,4243,8,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,44,64,4244,4,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,44,65,4245,72,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,44,66,4246,3,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,44,67,4247,26,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,44,68,4248,86,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,44,69,4249,50,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,44,70,4250,11,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,44,71,4251,12,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,44,72,4252,13,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,44,73,4253,67,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,44,74,4254,74,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,44,75,4255,88,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,44,76,4256,42,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,44,77,4257,51,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,44,78,4258,17,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,44,79,4259,36,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,44,80,4260,31,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,44,81,4261,93,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,44,82,4262,7,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,44,83,4263,24,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,44,84,4264,48,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,44,85,4265,6,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,44,86,4266,55,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,44,87,4267,43,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,44,88,4268,64,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,44,89,4269,40,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,44,90,4270,79,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,44,91,4271,92,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,44,92,4272,21,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,44,93,4273,69,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,44,94,4274,70,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,45,0,4275,3,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,45,1,4276,92,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,45,2,4277,61,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,45,3,4278,60,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,45,4,4279,7,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,45,5,4280,35,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,45,6,4281,28,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,45,7,4282,41,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,45,8,4283,31,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,45,9,4284,44,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,45,10,4285,8,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,45,11,4286,19,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,45,12,4287,2,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,45,13,4288,55,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,45,14,4289,45,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,45,15,4290,68,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,45,16,4291,24,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,45,17,4292,73,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,45,18,4293,63,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,45,19,4294,77,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,45,20,4295,39,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,45,21,4296,26,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,45,22,4297,22,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,45,23,4298,46,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,45,24,4299,78,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,45,25,4300,38,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,45,26,4301,13,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,45,27,4302,29,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,45,28,4303,65,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,45,29,4304,53,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,45,30,4305,70,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,45,31,4306,48,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,45,32,4307,54,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,45,33,4308,14,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,45,34,4309,71,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,45,35,4310,75,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,45,36,4311,90,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,45,37,4312,42,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,45,38,4313,88,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,45,39,4314,12,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,45,40,4315,81,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,45,41,4316,50,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,45,42,4317,4,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,45,43,4318,80,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,45,44,4319,89,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,45,45,4320,64,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,45,46,4321,43,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,45,47,4322,6,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,45,48,4323,11,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,45,49,4324,57,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,45,50,4325,15,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,45,51,4326,86,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,45,52,4327,74,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,45,53,4328,33,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,45,54,4329,91,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,45,55,4330,9,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,45,56,4331,67,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,45,57,4332,37,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,45,58,4333,66,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,45,59,4334,79,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,45,60,4335,52,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,45,61,4336,83,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,45,62,4337,58,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,45,63,4338,17,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,45,64,4339,72,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h41.14.656,FaceAttractiveness,2022.2.5,142.76210405936706,
