Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,Confirm.started,mouse_7.started,slider_trustworthy.response,slider_trustworthy.rt,slider_aggressive.response,slider_aggressive.rt,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,mouse_7.clicked_name,EndText.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,58,84,5594,53,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,58,85,5595,40,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,58,86,5596,42,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,58,87,5597,54,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,58,88,5598,16,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,58,89,5599,5,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,58,90,5600,87,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,58,91,5601,92,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,58,92,5602,83,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,58,93,5603,44,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,58,94,5604,32,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,59,0,5605,32,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,59,1,5606,61,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,59,2,5607,67,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,59,3,5608,89,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,59,4,5609,82,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,59,5,5610,72,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,59,6,5611,47,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,59,7,5612,3,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,59,8,5613,22,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,59,9,5614,4,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,59,10,5615,45,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,59,11,5616,2,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,59,12,5617,27,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,59,13,5618,56,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,59,14,5619,88,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,59,15,5620,69,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,59,16,5621,44,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,59,17,5622,29,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,59,18,5623,74,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,59,19,5624,77,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,59,20,5625,64,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,59,21,5626,46,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,59,22,5627,28,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,59,23,5628,24,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,59,24,5629,33,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,59,25,5630,70,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,59,26,5631,42,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,59,27,5632,30,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,59,28,5633,12,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,59,29,5634,49,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,59,30,5635,17,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,59,31,5636,37,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,59,32,5637,11,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,59,33,5638,90,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,59,34,5639,79,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,59,35,5640,86,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,59,36,5641,78,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,59,37,5642,87,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,59,38,5643,38,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,59,39,5644,58,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,59,40,5645,23,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,59,41,5646,15,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,59,42,5647,43,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,59,43,5648,25,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,59,44,5649,48,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,59,45,5650,65,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,59,46,5651,62,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,59,47,5652,14,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,59,48,5653,94,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,59,49,5654,83,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,59,50,5655,5,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,59,51,5656,52,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,59,52,5657,35,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,59,53,5658,34,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,59,54,5659,10,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,59,55,5660,41,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,59,56,5661,9,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,59,57,5662,60,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,59,58,5663,51,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,59,59,5664,40,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,59,60,5665,81,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,59,61,5666,39,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,59,62,5667,6,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,59,63,5668,92,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,59,64,5669,66,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,59,65,5670,0,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,59,66,5671,55,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,59,67,5672,68,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,59,68,5673,31,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,59,69,5674,26,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,59,70,5675,91,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,59,71,5676,19,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,59,72,5677,93,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,59,73,5678,16,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,59,74,5679,36,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,59,75,5680,57,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,59,76,5681,54,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,59,77,5682,50,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,59,78,5683,21,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,59,79,5684,59,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,59,80,5685,80,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,59,81,5686,73,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,59,82,5687,13,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,59,83,5688,75,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,59,84,5689,8,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,59,85,5690,76,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,59,86,5691,7,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,59,87,5692,53,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,59,88,5693,1,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,59,89,5694,85,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,59,90,5695,84,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,59,91,5696,20,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,59,92,5697,63,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,59,93,5698,18,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,59,94,5699,71,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,60,0,5700,1,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,60,1,5701,53,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,60,2,5702,13,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,60,3,5703,90,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,60,4,5704,29,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,60,5,5705,72,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,60,6,5706,84,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,60,7,5707,2,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
