Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,mouse_7.started,Confirm.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,50,74,4824,88,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,50,75,4825,1,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,50,76,4826,5,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,50,77,4827,69,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,50,78,4828,11,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,50,79,4829,42,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,50,80,4830,91,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,50,81,4831,7,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,50,82,4832,23,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,50,83,4833,13,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,50,84,4834,49,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,50,85,4835,75,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,50,86,4836,66,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,50,87,4837,59,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,50,88,4838,74,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,50,89,4839,83,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,50,90,4840,60,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,50,91,4841,15,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,50,92,4842,58,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,50,93,4843,39,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,50,94,4844,54,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,51,0,4845,4,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,51,1,4846,44,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,51,2,4847,5,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,51,3,4848,77,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,51,4,4849,22,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,51,5,4850,61,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,51,6,4851,30,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,51,7,4852,58,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,51,8,4853,16,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,51,9,4854,26,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,51,10,4855,84,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,51,11,4856,65,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,51,12,4857,23,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,51,13,4858,93,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,51,14,4859,42,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,51,15,4860,70,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,51,16,4861,11,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,51,17,4862,28,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,51,18,4863,10,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,51,19,4864,83,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,51,20,4865,37,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,51,21,4866,90,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,51,22,4867,67,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,51,23,4868,1,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,51,24,4869,3,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,51,25,4870,50,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,51,26,4871,18,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,51,27,4872,32,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,51,28,4873,36,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,51,29,4874,62,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,51,30,4875,0,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,51,31,4876,20,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,51,32,4877,31,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,51,33,4878,51,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,51,34,4879,71,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,51,35,4880,66,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,51,36,4881,21,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,51,37,4882,33,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,51,38,4883,85,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,51,39,4884,88,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,51,40,4885,57,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,51,41,4886,89,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,51,42,4887,74,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,51,43,4888,49,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,51,44,4889,2,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,51,45,4890,48,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,51,46,4891,41,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,51,47,4892,60,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,51,48,4893,46,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,51,49,4894,52,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,51,50,4895,45,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,51,51,4896,92,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,51,52,4897,79,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,51,53,4898,24,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,51,54,4899,25,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,51,55,4900,38,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,51,56,4901,64,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,51,57,4902,80,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,51,58,4903,53,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,51,59,4904,27,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,51,60,4905,6,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,51,61,4906,39,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,51,62,4907,63,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,51,63,4908,56,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,51,64,4909,82,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,51,65,4910,7,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,51,66,4911,68,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,51,67,4912,29,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,51,68,4913,91,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,51,69,4914,69,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,51,70,4915,59,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,51,71,4916,40,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,51,72,4917,35,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,51,73,4918,13,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,51,74,4919,94,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,51,75,4920,34,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,51,76,4921,17,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,51,77,4922,55,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,51,78,4923,75,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,51,79,4924,87,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,51,80,4925,15,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,51,81,4926,8,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,51,82,4927,43,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,51,83,4928,78,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,51,84,4929,47,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,51,85,4930,14,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,51,86,4931,54,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,51,87,4932,72,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,51,88,4933,73,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,51,89,4934,86,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,51,90,4935,81,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,51,91,4936,19,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,51,92,4937,76,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,51,93,4938,9,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,51,94,4939,12,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,52,0,4940,51,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,52,1,4941,12,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,52,2,4942,80,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,52,3,4943,73,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,52,4,4944,47,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,52,5,4945,7,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,52,6,4946,71,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,52,7,4947,42,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,52,8,4948,84,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,52,9,4949,37,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,52,10,4950,25,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,52,11,4951,81,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
