Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,Confirm.started,mouse_7.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,36,81,3501,19,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,36,82,3502,6,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,36,83,3503,20,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,36,84,3504,59,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,36,85,3505,23,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,36,86,3506,81,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,36,87,3507,22,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,36,88,3508,50,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,36,89,3509,80,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,36,90,3510,53,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,36,91,3511,13,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,36,92,3512,68,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,36,93,3513,3,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,36,94,3514,38,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,37,0,3515,70,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,37,1,3516,86,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,37,2,3517,42,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,37,3,3518,7,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,37,4,3519,22,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,37,5,3520,88,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,37,6,3521,51,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,37,7,3522,13,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,37,8,3523,10,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,37,9,3524,84,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,37,10,3525,67,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,37,11,3526,11,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,37,12,3527,23,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,37,13,3528,72,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,37,14,3529,85,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,37,15,3530,45,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,37,16,3531,53,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,37,17,3532,26,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,37,18,3533,64,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,37,19,3534,1,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,37,20,3535,71,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,37,21,3536,62,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,37,22,3537,12,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,37,23,3538,66,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,37,24,3539,35,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,37,25,3540,56,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,37,26,3541,8,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,37,27,3542,34,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,37,28,3543,47,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,37,29,3544,92,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,37,30,3545,9,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,37,31,3546,29,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,37,32,3547,16,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,37,33,3548,54,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,37,34,3549,15,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,37,35,3550,89,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,37,36,3551,81,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,37,37,3552,74,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,37,38,3553,38,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,37,39,3554,59,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,37,40,3555,80,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,37,41,3556,19,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,37,42,3557,27,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,37,43,3558,32,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,37,44,3559,40,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,37,45,3560,87,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,37,46,3561,37,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,37,47,3562,3,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,37,48,3563,28,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,37,49,3564,48,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,37,50,3565,52,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,37,51,3566,61,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,37,52,3567,73,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,37,53,3568,2,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,37,54,3569,18,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,37,55,3570,69,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,37,56,3571,57,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,37,57,3572,41,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,37,58,3573,4,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,37,59,3574,5,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,37,60,3575,94,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,37,61,3576,33,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,37,62,3577,75,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,37,63,3578,0,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,37,64,3579,46,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,37,65,3580,82,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,37,66,3581,65,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,37,67,3582,55,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,37,68,3583,50,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,37,69,3584,93,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,37,70,3585,24,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,37,71,3586,17,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,37,72,3587,31,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,37,73,3588,68,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,37,74,3589,20,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,37,75,3590,83,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,37,76,3591,78,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,37,77,3592,6,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,37,78,3593,49,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,37,79,3594,60,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,37,80,3595,76,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,37,81,3596,58,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,37,82,3597,77,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,37,83,3598,25,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,37,84,3599,14,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,37,85,3600,90,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,37,86,3601,79,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,37,87,3602,36,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,37,88,3603,39,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,37,89,3604,21,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,37,90,3605,63,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,37,91,3606,44,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,37,92,3607,91,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,37,93,3608,30,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,37,94,3609,43,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,38,0,3610,78,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,38,1,3611,26,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,38,2,3612,33,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,38,3,3613,86,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,38,4,3614,92,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,38,5,3615,81,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,38,6,3616,40,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,38,7,3617,44,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,38,8,3618,67,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,38,9,3619,94,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,38,10,3620,77,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,38,11,3621,25,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,38,12,3622,37,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,38,13,3623,47,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,38,14,3624,82,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,38,15,3625,51,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,38,16,3626,88,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,38,17,3627,9,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,38,18,3628,59,,,,,,,,,,,,2023-04-07_19h49.36.092,FaceAttractiveness,2022.2.5,144.1703285069056,
